"horodatage","date","heure","jour_semaine","jour_index","est_weekend","zone_campus","latitude","longitude","brut_MQ135_ADC","brut_MQ7_ADC","CO_ppm","CO2_ppm","NH3_ppm","temperature_C","humidite_pct","pression_hPa","altitude_m","score_vegetation","AQI_calcule","AQI_categorie","periode_journee","gps_valide"
"2026-05-16 05:00:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.337942,-3.995052,530,433,6.26,407.8,2.41,27.4,80.4,1013.4,82.6,0.241,10,"Bon","Nuit","True"
"2026-05-16 05:00:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348846,-3.987945,546,719,16.05,452.5,4.15,27.8,81.4,1014.2,98.7,0.049,16.8,"Bon","Nuit","True"
"2026-05-16 05:00:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.34132,-3.989092,517,306,3.45,375,2.52,28.6,81.5,1014,89.2,0.113,8.2,"Bon","Nuit","True"
"2026-05-16 05:00:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340595,-3.991756,523,188,1.55,391.2,0.63,27.2,81.5,1014.6,91.2,0.812,6,"Bon","Nuit","True"
"2026-05-16 05:05:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344581,-3.991179,517,209,1.83,375,1.04,27.6,79.6,1014.5,95.4,0.144,6.2,"Bon","Nuit","True"
"2026-05-16 05:05:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.337938,-3.995061,540,393,5.29,434.4,3.26,27.6,82.7,1012.9,82.1,0.238,10.5,"Bon","Nuit","True"
"2026-05-16 05:05:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348799,-3.987946,549,739,16.94,462.4,3.57,26.6,81.9,1013.8,98.2,0.054,16.9,"Bon","Nuit","True"
"2026-05-16 05:05:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.341338,-3.989086,518,282,3.01,376.1,2.57,27,76.6,1014.2,88.4,0.112,8.1,"Bon","Nuit","True"
"2026-05-16 05:05:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340601,-3.991772,517,199,1.69,375,0.69,27.9,76.6,1014.8,91.7,0.81,5.9,"Bon","Nuit","True"
"2026-05-16 05:10:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344576,-3.991187,517,201,1.72,375,1.33,28.3,81.8,1014.1,95.4,0.142,6.4,"Bon","Nuit","True"
"2026-05-16 05:10:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.33795,-3.995067,539,415,5.82,433.2,2.93,27.5,79.8,1013.2,82.7,0.239,10.5,"Bon","Nuit","True"
"2026-05-16 05:10:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348824,-3.987963,557,738,16.9,483.6,4.07,27.5,80.7,1014.1,98,0.053,17.5,"Bon","Nuit","True"
"2026-05-16 05:10:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.34134,-3.989076,534,292,3.19,419.9,3.16,27.9,80.9,1013.4,88.7,0.113,9.2,"Bon","Nuit","True"
"2026-05-16 05:10:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340592,-3.991776,517,195,1.64,375,0.81,28.3,77.9,1012.7,92.4,0.811,6,"Bon","Nuit","True"
"2026-05-16 05:15:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344593,-3.991185,517,190,1.57,375,1.17,27.6,79.7,1014.8,95.8,0.142,6.2,"Bon","Nuit","True"
"2026-05-16 05:15:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.33794,-3.995049,538,372,4.8,429.1,3.3,27.5,83.3,1013.3,82.7,0.237,10.2,"Bon","Nuit","True"
"2026-05-16 05:15:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348837,-3.987951,564,685,14.6,506.5,3.67,27.1,81.2,1013.6,97.5,0.052,16.3,"Bon","Nuit","True"
"2026-05-16 05:15:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.341346,-3.989092,517,271,2.81,375,2.79,27.6,82.5,1013.5,88.9,0.112,8.1,"Bon","Nuit","True"
"2026-05-16 05:15:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340602,-3.991761,517,191,1.58,375,0.75,27.8,76.4,1013.2,92.1,0.812,5.9,"Bon","Nuit","True"
"2026-05-16 05:20:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344586,-3.991186,517,222,2.03,375,1.04,28,84,1014.6,95.2,0.143,6.3,"Bon","Nuit","True"
"2026-05-16 05:20:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.337933,-3.99505,545,379,4.97,451,3.54,28.6,81.4,1013.6,82.8,0.238,10.7,"Bon","Nuit","True"
"2026-05-16 05:20:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348817,-3.987952,553,758,17.86,474.4,3.96,27.5,80.4,1013.9,97.6,0.055,17.8,"Bon","Nuit","True"
"2026-05-16 05:20:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.34134,-3.989091,520,294,3.23,381.7,2.64,26.9,76.3,1012.7,88.6,0.113,8.3,"Bon","Nuit","True"
"2026-05-16 05:20:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340596,-3.991765,517,183,1.48,375,0.95,27.9,82,1014.3,91.9,0.811,6,"Bon","Nuit","True"
"2026-05-16 05:25:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344566,-3.991195,517,223,2.04,375,0.93,27.4,78.9,1013.3,95.6,0.144,6.3,"Bon","Nuit","True"
"2026-05-16 05:25:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.337961,-3.995058,544,386,5.12,447,2.65,27.4,85.6,1013.9,82.8,0.239,10,"Bon","Nuit","True"
"2026-05-16 05:25:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348814,-3.987963,539,749,17.44,432.7,3.99,27,79.2,1013.7,98.7,0.055,17.1,"Bon","Nuit","True"
"2026-05-16 05:25:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.341365,-3.989096,517,283,3.02,375,2.24,27.5,82.7,1014.4,88.5,0.112,7.8,"Bon","Nuit","True"
"2026-05-16 05:25:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340587,-3.991762,517,171,1.33,375,0.76,28.5,79.7,1013.8,91.5,0.812,5.8,"Bon","Nuit","True"
"2026-05-16 05:30:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344578,-3.991187,517,222,2.02,375,0.85,27.6,80.5,1013,95.6,0.139,6.2,"Bon","Nuit","True"
"2026-05-16 05:30:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.337965,-3.995044,531,357,4.47,412,2.87,27.2,81.7,1013.5,82.6,0.238,9.5,"Bon","Nuit","True"
"2026-05-16 05:30:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348828,-3.987946,538,720,16.1,431,3.28,27.1,81.4,1013.9,98.4,0.054,15.8,"Bon","Nuit","True"
"2026-05-16 05:30:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.341345,-3.989086,535,275,2.88,421.6,2.2,27.4,85,1013.1,88.8,0.112,8.3,"Bon","Nuit","True"
"2026-05-16 05:30:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340587,-3.991765,517,195,1.64,375,0.75,27.5,86.2,1013.4,92,0.81,5.9,"Bon","Nuit","True"
"2026-05-16 05:35:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344588,-3.991194,517,216,1.93,375,1.08,27.2,83.7,1014,95.1,0.142,6.3,"Bon","Nuit","True"
"2026-05-16 05:35:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.337966,-3.995033,519,401,5.48,381,2.87,27.7,85.3,1013.9,82.5,0.24,9.6,"Bon","Nuit","True"
"2026-05-16 05:35:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348829,-3.987958,540,725,16.33,436.8,2.88,28,85.4,1013.8,97.8,0.049,15.7,"Bon","Nuit","True"
"2026-05-16 05:35:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.341341,-3.989122,517,293,3.2,375,2.36,26.2,82.6,1013.8,89.1,0.111,8,"Bon","Nuit","True"
"2026-05-16 05:35:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340599,-3.991766,517,163,1.23,375,0.74,26.9,82.2,1014.1,91.8,0.814,5.7,"Bon","Nuit","True"
"2026-05-16 05:40:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344584,-3.99118,517,224,2.05,375,1.17,27.5,77.8,1013.7,95.8,0.144,6.5,"Bon","Nuit","True"
"2026-05-16 05:40:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.337947,-3.995041,538,419,5.91,431.1,3.07,28.1,85.6,1012.6,83,0.24,10.6,"Bon","Nuit","True"
"2026-05-16 05:40:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.34883,-3.987969,546,730,16.53,452.4,4.11,27.9,83.4,1013.5,98.4,0.053,17,"Bon","Nuit","True"
"2026-05-16 05:40:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.341339,-3.989086,517,317,3.65,375,2.66,27,77.9,1014.6,88.7,0.113,8.5,"Bon","Nuit","True"
"2026-05-16 05:40:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340603,-3.991756,517,177,1.4,375,0.62,28,82.6,1013.3,91.8,0.809,5.7,"Bon","Nuit","True"
"2026-05-16 05:45:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344555,-3.991192,517,204,1.77,375,1.16,27.6,80.5,1014.3,95.1,0.143,6.3,"Bon","Nuit","True"
"2026-05-16 05:45:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.33796,-3.995033,548,421,5.96,459.4,3.73,26.5,83.8,1013.2,82.4,0.241,11.5,"Bon","Nuit","True"
"2026-05-16 05:45:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.34881,-3.987956,552,795,19.64,470.9,3.82,27.6,85.4,1013.2,98.5,0.053,18.5,"Bon","Nuit","True"
"2026-05-16 05:45:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.341329,-3.989092,524,290,3.15,392.3,2.81,26.7,83.9,1013.9,89,0.111,8.5,"Bon","Nuit","True"
"2026-05-16 05:45:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340596,-3.991775,517,188,1.54,375,0.79,28.4,83.1,1013.6,92.2,0.811,5.9,"Bon","Nuit","True"
"2026-05-16 05:50:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.34458,-3.991205,517,201,1.72,375,1.04,27.7,80.4,1013,95.5,0.143,6.2,"Bon","Nuit","True"
"2026-05-16 05:50:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.337957,-3.995019,544,380,4.98,445.9,2.9,27.7,81.4,1013.5,81.9,0.239,10.2,"Bon","Nuit","True"
"2026-05-16 05:50:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348836,-3.987977,556,776,18.72,483.2,3.92,28,80.9,1013.7,98.7,0.055,18.3,"Bon","Nuit","True"
"2026-05-16 05:50:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.341344,-3.989114,517,267,2.74,375,2.2,28,86.2,1014,89.2,0.11,7.6,"Bon","Nuit","True"
"2026-05-16 05:50:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340591,-3.991755,517,167,1.28,375,0.74,27.5,81.1,1012.9,91.9,0.812,5.7,"Bon","Nuit","False"
"2026-05-16 05:55:00","2026-05-16",5,"Samedi",6,"True","Amphi_Central",5.344563,-3.991173,517,195,1.64,375,1.01,28.5,84.9,1013.7,95.3,0.142,6.1,"Bon","Nuit","True"
"2026-05-16 05:55:00","2026-05-16",5,"Samedi",6,"True","Cites_Univ",5.337939,-3.995047,521,405,5.56,384.5,3.17,27.8,80.2,1013.6,82.6,0.238,9.9,"Bon","Nuit","True"
"2026-05-16 05:55:00","2026-05-16",5,"Samedi",6,"True","Parking_Entree",5.348807,-3.987935,557,702,15.34,484.4,3.53,27.9,81.8,1013.2,98.1,0.053,16.3,"Bon","Nuit","True"
"2026-05-16 05:55:00","2026-05-16",5,"Samedi",6,"True","Restaurant_U",5.341342,-3.989087,526,322,3.76,398.7,2.67,27.1,81.5,1014,88.5,0.111,8.8,"Bon","Nuit","True"
"2026-05-16 05:55:00","2026-05-16",5,"Samedi",6,"True","Zone_Verte",5.340594,-3.991775,517,175,1.38,375,0.94,27.2,81.3,1012.7,92.2,0.81,5.9,"Bon","Nuit","True"
"2026-05-16 06:00:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344588,-3.991174,517,189,1.56,375,1.06,28.5,79.5,1014.4,95.3,0.142,6.1,"Bon","Matin pointe","True"
"2026-05-16 06:00:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337964,-3.995032,570,541,9.35,524.6,4.2,27.1,81.6,1013.7,82.5,0.242,14.3,"Bon","Matin pointe","True"
"2026-05-16 06:00:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348816,-3.987958,532,1099,39.79,413.5,7.69,27.2,84.7,1014.8,98.3,0.053,31,"Modéré","Matin pointe","True"
"2026-05-16 06:00:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341334,-3.989102,520,304,3.4,382.9,2.61,28.8,79.4,1014.1,88.7,0.11,8.4,"Bon","Matin pointe","True"
"2026-05-16 06:00:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.34061,-3.991754,517,180,1.44,375,0.68,29.2,77.8,1013.5,92.2,0.813,5.8,"Bon","Matin pointe","True"
"2026-05-16 06:05:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344592,-3.991172,517,185,1.51,375,0.78,28.9,77.7,1014.9,94.5,0.144,5.9,"Bon","Matin pointe","True"
"2026-05-16 06:05:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337956,-3.99506,560,571,10.34,493.2,4.21,28.6,81.9,1013.7,82.9,0.24,14.5,"Bon","Matin pointe","True"
"2026-05-16 06:05:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348822,-3.987944,544,1054,36.15,445.7,8.1,28,76.1,1014.4,98.1,0.05,29.9,"Modéré","Matin pointe","True"
"2026-05-16 06:05:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341349,-3.989086,525,302,3.37,395.4,2.85,27.6,76.9,1014.7,88.1,0.112,8.7,"Bon","Matin pointe","True"
"2026-05-16 06:05:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340569,-3.99176,520,181,1.45,381.4,0.6,27.5,84.9,1014.6,91.4,0.81,5.8,"Bon","Matin pointe","True"
"2026-05-16 06:10:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344594,-3.991186,517,242,2.33,375,1.22,27.7,79.7,1014.2,95.1,0.142,6.6,"Bon","Matin pointe","True"
"2026-05-16 06:10:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337952,-3.99504,577,544,9.46,548.5,5.02,27.5,75.9,1014.2,82.3,0.238,15.3,"Bon","Matin pointe","True"
"2026-05-16 06:10:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348807,-3.987945,543,1103,40.15,443.5,6.37,28.1,84.3,1014.5,98.4,0.052,30.5,"Modéré","Matin pointe","True"
"2026-05-16 06:10:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341344,-3.989091,526,277,2.91,397.3,2.96,27.7,77.4,1014.3,88.6,0.114,8.6,"Bon","Matin pointe","True"
"2026-05-16 06:10:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340591,-3.991756,517,184,1.49,375,0.41,27.4,79.1,1014.3,92,0.813,5.6,"Bon","Matin pointe","True"
"2026-05-16 06:15:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344583,-3.991176,517,182,1.47,375,1.17,28.7,74.7,1014.4,95.8,0.142,6.2,"Bon","Matin pointe","True"
"2026-05-16 06:15:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.33795,-3.995063,562,561,10.01,501.8,3.46,27.7,79,1013.1,82.6,0.239,13.8,"Bon","Matin pointe","True"
"2026-05-16 06:15:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348819,-3.987961,536,1065,37.01,424.2,6.2,28,79.2,1014.9,98.5,0.056,28.6,"Modéré","Matin pointe","True"
"2026-05-16 06:15:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341349,-3.989096,522,297,3.27,386.2,2.5,27.8,81.4,1014.4,88.6,0.113,8.3,"Bon","Matin pointe","True"
"2026-05-16 06:15:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340581,-3.991749,517,171,1.32,375,0.51,28.2,79,1013.9,91.7,0.812,5.6,"Bon","Matin pointe","True"
"2026-05-16 06:20:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344573,-3.991196,517,211,1.86,375,1.01,27.7,77.7,1014,95.7,0.144,6.2,"Bon","Matin pointe","True"
"2026-05-16 06:20:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337934,-3.995056,551,548,9.57,466.7,4.23,28.7,83.5,1014.1,83,0.24,13.8,"Bon","Matin pointe","True"
"2026-05-16 06:20:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348839,-3.987941,551,1094,39.35,467,7.26,27.6,78,1014.5,98,0.053,31.1,"Modéré","Matin pointe","True"
"2026-05-16 06:20:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341327,-3.989113,542,304,3.41,442.4,2.69,27.7,79.2,1014.7,89.1,0.111,9.2,"Bon","Matin pointe","True"
"2026-05-16 06:20:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340594,-3.991756,518,202,1.73,376.9,0.76,27.9,75.1,1014.4,91.7,0.812,6,"Bon","Matin pointe","True"
"2026-05-16 06:25:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344583,-3.991197,517,218,1.97,375,1.31,28,79.6,1014.7,95.3,0.141,6.5,"Bon","Matin pointe","True"
"2026-05-16 06:25:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337917,-3.995045,564,557,9.85,506,4.52,27.4,80,1013.7,82.7,0.24,14.6,"Bon","Matin pointe","True"
"2026-05-16 06:25:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348823,-3.987945,554,1089,39,477.5,6.69,28,84.5,1013.5,98.1,0.053,30.6,"Modéré","Matin pointe","True"
"2026-05-16 06:25:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341336,-3.989078,517,285,3.05,375,2.86,28.6,78.1,1014.3,88.7,0.111,8.3,"Bon","Matin pointe","True"
"2026-05-16 06:25:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340603,-3.99176,517,189,1.56,375,0.64,28.2,82.1,1014.5,92.3,0.81,5.8,"Bon","Matin pointe","True"
"2026-05-16 06:30:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344571,-3.991192,517,232,2.17,375,1.05,28.1,83.4,1014,95.3,0.143,6.4,"Bon","Matin pointe","True"
"2026-05-16 06:30:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337943,-3.995054,587,549,9.62,582.9,4.16,27.7,78.9,1014.2,82.6,0.242,15.1,"Bon","Matin pointe","True"
"2026-05-16 06:30:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348812,-3.987954,541,1071,37.47,437.8,7.41,28.1,80.3,1013.9,98.3,0.055,29.9,"Modéré","Matin pointe","True"
"2026-05-16 06:30:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341333,-3.989107,534,322,3.76,418.1,2.34,27.8,80.5,1014.1,88.8,0.109,8.8,"Bon","Matin pointe","True"
"2026-05-16 06:30:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340598,-3.991749,517,162,1.22,375,0.85,28.5,78.2,1014.6,91.5,0.813,5.8,"Bon","Matin pointe","True"
"2026-05-16 06:35:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344584,-3.99118,517,182,1.47,375,1.33,28.7,78.5,1014,95.9,0.143,6.3,"Bon","Matin pointe","True"
"2026-05-16 06:35:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337947,-3.995049,585,544,9.43,575.4,4.52,28.6,77.1,1013.8,82.2,0.238,15.2,"Bon","Matin pointe","True"
"2026-05-16 06:35:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.34883,-3.987961,539,1084,38.53,433.7,7.43,29.2,77.6,1014.2,97.9,0.053,30.4,"Modéré","Matin pointe","True"
"2026-05-16 06:35:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341353,-3.989087,517,305,3.42,375,2.65,27.3,83.4,1014.5,88.9,0.111,8.3,"Bon","Matin pointe","True"
"2026-05-16 06:35:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340624,-3.991761,517,208,1.82,375,0.7,28.2,82.5,1014,92,0.813,6,"Bon","Matin pointe","True"
"2026-05-16 06:40:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344556,-3.991189,517,212,1.88,375,1.1,27.6,79.5,1014.5,95.2,0.142,6.3,"Bon","Matin pointe","True"
"2026-05-16 06:40:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337958,-3.995043,555,548,9.56,477.8,4.53,27.9,80,1014.4,82.7,0.241,14.1,"Bon","Matin pointe","True"
"2026-05-16 06:40:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348817,-3.987955,547,1107,40.49,456.2,7.79,28.4,79.6,1014.6,98.6,0.053,32,"Modéré","Matin pointe","True"
"2026-05-16 06:40:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341348,-3.989093,517,285,3.05,375,2.68,28.5,80,1014.3,88.9,0.112,8.2,"Bon","Matin pointe","True"
"2026-05-16 06:40:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.34057,-3.991748,521,158,1.17,384.8,0.69,28.7,83.9,1013.5,92.2,0.812,5.8,"Bon","Matin pointe","True"
"2026-05-16 06:45:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344567,-3.991189,517,218,1.97,375,1.25,27.9,76,1013.9,94.9,0.144,6.5,"Bon","Matin pointe","True"
"2026-05-16 06:45:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337955,-3.995034,560,553,9.75,495.4,3.31,29.1,77.8,1014.2,83.2,0.237,13.5,"Bon","Matin pointe","True"
"2026-05-16 06:45:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348817,-3.987957,559,1092,39.25,490.8,7.06,27.1,84.9,1013.7,98,0.055,31.2,"Modéré","Matin pointe","False"
"2026-05-16 06:45:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341354,-3.989086,519,288,3.12,379.2,3.45,27.2,85.2,1014.2,88.5,0.111,8.9,"Bon","Matin pointe","True"
"2026-05-16 06:45:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340594,-3.991771,517,187,1.53,375,0.71,27.3,80,1013.8,91.7,0.811,5.8,"Bon","Matin pointe","True"
"2026-05-16 06:50:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.34459,-3.991194,517,224,2.06,375,0.99,28.3,81.4,1013.9,95.2,0.143,6.3,"Bon","Matin pointe","True"
"2026-05-16 06:50:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337939,-3.995039,577,592,11.05,549.4,4.73,27.4,78.4,1013.6,83.6,0.238,15.9,"Bon","Matin pointe","True"
"2026-05-16 06:50:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348827,-3.98795,562,1104,40.26,501.5,7.89,28.1,82.9,1013.5,98,0.054,32.5,"Modéré","Matin pointe","True"
"2026-05-16 06:50:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341336,-3.989096,523,263,2.67,389.8,2.7,28.4,79.4,1014.2,88.6,0.113,8.2,"Bon","Matin pointe","True"
"2026-05-16 06:50:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340599,-3.991773,517,203,1.75,375,0.88,28.1,79.4,1013.5,91.6,0.81,6.1,"Bon","Matin pointe","True"
"2026-05-16 06:55:00","2026-05-16",6,"Samedi",6,"True","Amphi_Central",5.344582,-3.991185,517,215,1.92,375,0.9,28.3,76.6,1014.7,95.8,0.144,6.2,"Bon","Matin pointe","True"
"2026-05-16 06:55:00","2026-05-16",6,"Samedi",6,"True","Cites_Univ",5.337959,-3.995051,564,570,10.3,508,3.8,28,76,1014.5,82.6,0.239,14.3,"Bon","Matin pointe","True"
"2026-05-16 06:55:00","2026-05-16",6,"Samedi",6,"True","Parking_Entree",5.348811,-3.987958,558,1133,42.77,488.1,6.21,28.9,84.2,1014.4,98,0.056,32.2,"Modéré","Matin pointe","True"
"2026-05-16 06:55:00","2026-05-16",6,"Samedi",6,"True","Restaurant_U",5.341353,-3.989096,520,309,3.5,382.9,2.78,29.4,82.5,1014.5,89.1,0.107,8.6,"Bon","Matin pointe","True"
"2026-05-16 06:55:00","2026-05-16",6,"Samedi",6,"True","Zone_Verte",5.340595,-3.991784,517,175,1.38,375,0.88,26.7,82,1014.3,92,0.813,5.9,"Bon","Matin pointe","True"
"2026-05-16 07:00:00","2026-05-16",7,"Samedi",6,"True","Amphi_Central",5.344599,-3.991185,517,218,1.96,375,1.16,29.5,78,1014.2,94.8,0.143,6.4,"Bon","Matin pointe","True"
"2026-05-16 07:00:00","2026-05-16",7,"Samedi",6,"True","Cites_Univ",5.33795,-3.995028,576,584,10.76,544.2,4.03,28.3,79.5,1014,82.7,0.24,15.1,"Bon","Matin pointe","True"
"2026-05-16 07:00:00","2026-05-16",7,"Samedi",6,"True","Parking_Entree",5.348833,-3.987971,635,1064,36.89,771.9,8.01,29.1,78.5,1015.2,98.7,0.056,34.1,"Modéré","Matin pointe","True"
"2026-05-16 07:00:00","2026-05-16",7,"Samedi",6,"True","Restaurant_U",5.341329,-3.989093,565,291,3.16,510.4,3.34,29.1,77,1014.8,88.9,0.112,10.4,"Bon","Matin pointe","True"
"2026-05-16 07:00:00","2026-05-16",7,"Samedi",6,"True","Zone_Verte",5.340591,-3.991783,517,182,1.47,375,0.62,28.7,80.3,1014.5,92.1,0.814,5.7,"Bon","Matin pointe","True"
"2026-05-16 07:05:00","2026-05-16",7,"Samedi",6,"True","Amphi_Central",5.344601,-3.991178,517,214,1.91,375,1.47,29.6,78.7,1014.7,95.1,0.142,6.6,"Bon","Matin pointe","True"
"2026-05-16 07:05:00","2026-05-16",7,"Samedi",6,"True","Cites_Univ",5.33794,-3.995052,564,545,9.48,507.8,4.82,29,78.8,1014.3,81.8,0.24,14.7,"Bon","Matin pointe","True"
"2026-05-16 07:05:00","2026-05-16",7,"Samedi",6,"True","Parking_Entree",5.348815,-3.987948,623,991,31.41,719.9,9.57,29.4,78.4,1014.4,97.6,0.053,32,"Modéré","Matin pointe","True"
"2026-05-16 07:05:00","2026-05-16",7,"Samedi",6,"True","Restaurant_U",5.341329,-3.989087,586,298,3.3,579.2,3.82,29.7,74.5,1012.7,88.4,0.112,11.7,"Bon","Matin pointe","True"
"2026-05-16 07:05:00","2026-05-16",7,"Samedi",6,"True","Zone_Verte",5.340579,-3.991774,517,183,1.48,375,0.62,29.6,80.2,1014.8,91.6,0.811,5.7,"Bon","Matin pointe","True"
"2026-05-16 07:10:00","2026-05-16",7,"Samedi",6,"True","Amphi_Central",5.344564,-3.991203,517,213,1.89,375,1.05,28.3,79.1,1014.7,94.9,0.142,6.3,"Bon","Matin pointe","True"
